Uniprot ID,Gene Name,Name,Biomolecular condensate count,Synthetic condensate count,Species
Q13283,G3BP1,"Ras GTPase-activating protein-binding protein 1",5,1,Homo sapiens
Q9UN86,G3BP2,"Ras GTPase-activating protein-binding protein 2",2,0,Homo sapiens
Q9UJF2,RASAL2,"Ras GTPase-activating protein nGAP",1,0,Homo sapiens
Q21351,gtbp-1,"Ras-Gtpase-activating protein SH3 (Three) domain-Binding Protein",2,0,Caenorhabditis elegans
Q8S9I4,At4g02720,"Ras-induced vulval development antagonist protein",1,0,Arabidopsis thaliana
Q92737,RASL10A,"Ras-like protein family member 10A",1,0,Homo sapiens
E9PW37,Rasal2,"RAS protein activator-like 2",1,0,Mus musculus
Q86YV0,RASAL3,"RAS protein activator like-3",2,0,Homo sapiens
F6SEU4,Syngap1,"Ras/Rap GTPase-activating protein SynGAP",1,0,Mus musculus
Q96PV0,SYNGAP1,"Ras/Rap GTPase-activating protein SynGAP",1,0,Homo sapiens
J3QQ18,Syngap1,"Ras/Rap GTPase-activating protein SynGAP",2,8,Mus musculus
P63001,Rac1,"Ras-related C3 botulinum toxin substrate 1",1,0,Mus musculus
P63000,RAC1,"Ras-related C3 botulinum toxin substrate 1",1,0,Homo sapiens
P15153,RAC2,"Ras-related C3 botulinum toxin substrate 2",2,0,Homo sapiens
O14807,MRAS,"Ras-related protein M-Ras",1,0,Homo sapiens
P61027,Rab10,"Ras-related protein Rab-10",1,0,Mus musculus
P62491,RAB11A,"Ras-related protein Rab-11A",1,0,Homo sapiens
Q15907,RAB11B,"Ras-related protein Rab-11B",2,0,Homo sapiens
P46638,Rab11b,"Ras-related protein Rab-11B",1,0,Mus musculus
P51153,RAB13,"Ras-related protein Rab-13",2,0,Homo sapiens
Q91V41,Rab14,"Ras-related protein Rab-14",1,0,Mus musculus
P61106,RAB14,"Ras-related protein Rab-14",1,0,Homo sapiens
Q8K386,Rab15,"Ras-related protein Rab-15",1,0,Mus musculus
P59190,RAB15,"Ras-related protein Rab-15",1,0,Homo sapiens
P62821,Rab1A,"Ras-related protein Rab-1A",1,0,Mus musculus
P62820,RAB1A,"Ras-related protein Rab-1A",3,0,Homo sapiens
Q9H0U4,RAB1B,"Ras-related protein Rab-1B",2,0,Homo sapiens
Q9D1G1,Rab1b,"Ras-related protein Rab-1B",1,0,Mus musculus
Q9UL25,RAB21,"Ras-related protein Rab-21",1,0,Homo sapiens
P35282,Rab21,"Ras-related protein Rab-21",1,0,Mus musculus
P51159,RAB27A,"Ras-related protein Rab-27A",1,0,Homo sapiens
P61019,RAB2A,"Ras-related protein Rab-2A",2,0,Homo sapiens
Q8WUD1,RAB2B,"Ras-related protein Rab-2B",1,0,Homo sapiens
Q14088,RAB33A,"Ras-related protein Rab-33A",1,0,Homo sapiens
P0DI83,RAB34,"Ras-related protein Rab-34, isoform NARR",1,0,Homo sapiens
Q6PHN9,Rab35,"Ras-related protein Rab-35",1,0,Mus musculus
P63011,Rab3a,"Ras-related protein Rab-3A",1,0,Mus musculus
P20336,RAB3A,"Ras-related protein Rab-3A",1,0,Homo sapiens
Q9CZT8,Rab3b,"Ras-related protein Rab-3B",1,0,Mus musculus
P62823,Rab3c,"Ras-related protein Rab-3C",1,0,Mus musculus
Q96E17,RAB3C,"Ras-related protein Rab-3C",1,0,Homo sapiens
P61018,RAB4B,"Ras-related protein Rab-4B",1,0,Homo sapiens
Q9CQD1,Rab5a,"Ras-related protein Rab-5A",1,0,Mus musculus
P20339,RAB5A,"Ras-related protein Rab-5A",1,0,Homo sapiens
P61020,RAB5B,"Ras-related protein Rab-5B",1,0,Homo sapiens
P51148,RAB5C,"Ras-related protein Rab-5C",1,0,Homo sapiens
P20340,RAB6A,"Ras-related protein Rab-6A",2,0,Homo sapiens
P35279,Rab6a,"Ras-related protein Rab-6A",1,0,Mus musculus
P61294,Rab6b,"Ras-related protein Rab-6B",1,0,Mus musculus
Q9NRW1,RAB6B,"Ras-related protein Rab-6B",2,0,Homo sapiens
Q9H0N0,RAB6C,"Ras-related protein Rab-6C",2,0,Homo sapiens
P51150,Rab7a,"Ras-related protein Rab-7a",2,0,Mus musculus
P51149,RAB7A,"Ras-related protein Rab-7a",2,0,Homo sapiens
P61028,Rab8b,"Ras-related protein Rab-8B",1,0,Mus musculus
Q92930,RAB8B,"Ras-related protein Rab-8B",2,0,Homo sapiens
Q96283,RABA2C,"Ras-related protein RABA2c",1,0,Arabidopsis thaliana
Q9SMQ6,RABA4B,"Ras-related protein RABA4b",1,0,Arabidopsis thaliana
O23657,RABC1,"Ras-related protein RABC1",1,0,Arabidopsis thaliana
Q9XI98,RABG3E,"Ras-related protein RABG3e",1,0,Arabidopsis thaliana
P63321,Rala,"Ras-related protein Ral-A",1,0,Mus musculus
P11233,RALA,"Ras-related protein Ral-A",1,0,Homo sapiens
P62835,Rap1a,"Ras-related protein Rap-1A",1,0,Mus musculus
P62834,RAP1A,"Ras-related protein Rap-1A",1,0,Homo sapiens
P61224,RAP1B,"Ras-related protein Rap-1b",1,0,Homo sapiens
Q80ZJ1,Rap2a,"Ras-related protein Rap-2a",1,0,Mus musculus
P61226,Rap2b,"Ras-related protein Rap-2b",1,0,Mus musculus
Q9Y3L5,RAP2C,"Ras-related protein Rap-2c",1,0,Homo sapiens
P62071,Rras2,"Ras-related protein R-Ras2",1,0,Mus musculus
P07560,SEC4,"Ras-related protein SEC4",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q92766,RREB1,"Ras-responsive element-binding protein 1",1,0,Homo sapiens
P70392,Rasgrf2,"Ras-specific guanine nucleotide-releasing factor 2",1,0,Mus musculus
O14827,RASGRF2,"Ras-specific guanine nucleotide-releasing factor 2",1,0,Homo sapiens
A8NJ74,RBM34,"RBM34 protein",1,0,Bos taurus
Q96K30,RITA1,"RBPJ-interacting and tubulin-associated protein 1",1,0,Homo sapiens
Q7ZUL7,rbpms2b,"Rbpms2 protein",2,0,Danio rerio
A0A076JUE1,n/a,"RdRp",0,0,Norovirus GII.4
Q9VHG6,Ibf2,"RE22911p",1,0,Drosophila melanogaster
Q7JXA2,PRAS40,"RE53130p",1,0,Drosophila melanogaster
Q8IGP5,Clamp,"RE54188p",1,0,Drosophila melanogaster
Q9W4I7,pon,"RE65495p",2,2,Drosophila melanogaster
Q94JQ4,RIDA,"Reactive Intermediate Deaminase A, chloroplastic",1,0,Arabidopsis thaliana
Q3KQ84,reep5.L,"Receptor expression-enhancing protein",1,0,Xenopus laevis
Q8VCD6,Reep2,"Receptor expression-enhancing protein 2",1,0,Mus musculus
Q60870,Reep5,"Receptor expression-enhancing protein 5",1,0,Mus musculus
Q00765,REEP5,"Receptor expression-enhancing protein 5",1,0,Homo sapiens
O24456,RACK1A,"Receptor for activated C kinase 1A",1,0,Arabidopsis thaliana
Q9C4Z6,RACK1B,"Receptor for activated C kinase 1B",1,0,Arabidopsis thaliana
Q9LV28,RACK1C,"Receptor for activated C kinase 1C",1,0,Arabidopsis thaliana
Q9QZL0,Ripk3,"Receptor-interacting serine/threonine-protein kinase 3",1,0,Mus musculus
Q9ERK0,Ripk4,"Receptor-interacting serine/threonine-protein kinase 4",1,0,Mus musculus
Q9LUT0,CARK1,"Receptor-like cytoplasmic kinase 1",1,0,Arabidopsis thaliana
D4AFX7,Dnajc13,"Receptor mediated endocytosis-8",1,0,Mus musculus
P63245,Rack1,"Receptor of activated protein C kinase 1",1,0,Rattus norvegicus
P63244,RACK1,"Receptor of activated protein C kinase 1",3,0,Homo sapiens
H0YAF8,RACK1,"Receptor of-activated protein C kinase 1",1,0,Homo sapiens
Q9ZU46,ZAR1,"Receptor protein kinase-like protein ZAR1",1,0,Arabidopsis thaliana
P08575,PTPRC,"Receptor-type tyrosine-protein phosphatase C",2,0,Homo sapiens
P23468,PTPRD,"Receptor-type tyrosine-protein phosphatase delta",1,0,Homo sapiens
Q64487,Ptprd,"Receptor-type tyrosine-protein phosphatase delta",1,0,Mus musculus
A2A8L5,Ptprf,"Receptor-type tyrosine-protein phosphatase F",1,0,Mus musculus
P10586,PTPRF,"Receptor-type tyrosine-protein phosphatase F",1,0,Homo sapiens
Q13332,PTPRS,"Receptor-type tyrosine-protein phosphatase S",1,0,Homo sapiens
B0V2N1,Ptprs,"Receptor-type tyrosine-protein phosphatase S",1,0,Mus musculus
Q99M80,Ptprt,"Receptor-type tyrosine-protein phosphatase T",1,0,Mus musculus
Q92729,PTPRU,"Receptor-type tyrosine-protein phosphatase U",1,0,Homo sapiens
B9EKR1,Ptprz1,"Receptor-type tyrosine-protein phosphatase zeta",1,0,Mus musculus
P23471,PTPRZ1,"Receptor-type tyrosine-protein phosphatase zeta",1,0,Homo sapiens
A0A0A0MSU3,RMI1,"RecQ-mediated genome instability protein 1",1,0,Homo sapiens
Q9H9A7,RMI1,"RecQ-mediated genome instability protein 1",1,0,Homo sapiens
P39743,RVS167,"Reduced viability upon starvation protein 167",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q9JIR4,Rims1,"Regulating synaptic membrane exocytosis protein 1",1,1,Rattus norvegicus
Q99NE5,Rims1,"Regulating synaptic membrane exocytosis protein 1",1,0,Mus musculus
Q86UR5,RIMS1,"Regulating synaptic membrane exocytosis protein 1",1,0,Homo sapiens
Q9EQZ7,Rims2,"Regulating synaptic membrane exocytosis protein 2",1,0,Mus musculus
P60191,Rims4,"Regulating synaptic membrane exocytosis protein 4",1,0,Mus musculus
Q5VT52,RPRD2,"Regulation of nuclear pre-mRNA domain-containing protein 2",1,0,Homo sapiens
Q9H4X1,RGCC,"Regulator of cell cycle RGCC",1,0,Homo sapiens
P18754,RCC1,"Regulator of chromosome condensation",2,0,Homo sapiens
A6QL85,RCC2,"Regulator of chromosome condensation 2",1,0,Bos taurus
F4HQZ1,At1g19880,"Regulator of chromosome condensation (RCC1) family protein",1,0,Arabidopsis thaliana
Q8CGE9,Rgs12,"Regulator of G-protein signaling 12",1,0,Mus musculus
O43566,RGS14,"Regulator of G-protein signaling 14",1,0,Homo sapiens
P41220,RGS2,"Regulator of G-protein signaling 2",1,0,Homo sapiens
Q9QZB1,Rgs20,"Regulator of G-protein signaling 20",1,0,Mus musculus
O54829,Rgs7,"Regulator of G-protein signaling 7",1,0,Mus musculus
P49802,RGS7,"Regulator of G-protein signaling 7",1,0,Homo sapiens
Q8BQP9,Rgs7bp,"Regulator of G-protein signaling 7-binding protein",1,0,Mus musculus
Q8BXT1,Rgs8,"Regulator of G-protein signaling 8",1,0,Mus musculus
O54828,Rgs9,"Regulator of G-protein signaling 9",1,0,Mus musculus
P34560,rmd-1,"Regulator of microtubule dynamics protein 1",1,0,Caenorhabditis elegans
Q96TC7,RMDN3,"Regulator of microtubule dynamics protein 3",1,0,Homo sapiens
Q3UJU9,Rmdn3,"Regulator of microtubule dynamics protein 3",1,0,Mus musculus
Q8VC42,Rmc1,"Regulator of MON1-CCZ1 complex",1,0,Mus musculus
Q9EPU0,Upf1,"Regulator of nonsense transcripts 1",2,0,Mus musculus
Q92900,UPF1,"Regulator of nonsense transcripts 1",3,0,Homo sapiens
Q9FJR0,UPF1,"Regulator of nonsense transcripts 1 homolog",2,0,Arabidopsis thaliana
Q9HAU5,UPF2,"Regulator of nonsense transcripts 2",2,0,Homo sapiens
Q9H1J1,UPF3A,"Regulator of nonsense transcripts 3A",2,0,Homo sapiens
Q9BZI7,UPF3B,"Regulator of nonsense transcripts 3B",2,0,Homo sapiens
Q9FVW4,UPF3,"Regulator of nonsense transcripts UPF3",1,0,Arabidopsis thaliana
G5EFV3,rsa-2,"Regulator of spindle assembly protein 2",1,0,Caenorhabditis elegans
Q8N122,RPTOR,"Regulatory-associated protein of mTOR",1,0,Homo sapiens
Q9CYN9,Atp6ap2,"Renin receptor",1,0,Mus musculus
P0DTC1,n/a,"Replicase polyprotein 1a",0,0,Severe acute respiratory syndrome coronavirus 2
P0DTD1,rep,"Replicase polyprotein 1ab",0,0,Severe acute respiratory syndrome coronavirus 2
P26754,RFA2,"Replication factor A protein 2",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P35251,RFC1,"Replication factor C subunit 1",3,0,Homo sapiens
Q9C587,RFC1,"Replication factor C subunit 1",1,0,Arabidopsis thaliana
P35250,RFC2,"Replication factor C subunit 2",1,0,Homo sapiens
Q9CAM7,RFC2,"Replication factor C subunit 2",1,0,Arabidopsis thaliana
P40938,RFC3,"Replication factor C subunit 3",2,0,Homo sapiens
Q8VXX4,RFC3,"Replication factor C subunit 3",1,0,Arabidopsis thaliana
P35249,RFC4,"Replication factor C subunit 4",2,0,Homo sapiens
Q29RS9,RFC4,"Replication factor C subunit 4",1,0,Bos taurus
Q93ZX1,RFC4,"Replication factor C subunit 4",1,0,Arabidopsis thaliana
Q9CAQ8,RFC5,"Replication factor C subunit 5",1,0,Arabidopsis thaliana
P40937,RFC5,"Replication factor C subunit 5",1,0,Homo sapiens
Q32PI3,RFC5,"Replication factor C subunit 5",1,0,Bos taurus
P35244,RPA3,"Replication protein A 14 kDa subunit",1,0,Homo sapiens
P15927,RPA2,"Replication protein A 32 kDa subunit",2,0,Homo sapiens
Q6IP18,rpa2-a,"Replication protein A 32 kDa subunit-A",1,0,Xenopus laevis
P27694,RPA1,"Replication protein A 70 kDa DNA-binding subunit",3,0,Homo sapiens
Q01588,rpa1,"Replication protein A 70 kDa DNA-binding subunit",1,0,Xenopus laevis
Q9SKI4,RPA1A,"Replication protein A 70 kDa DNA-binding subunit A",1,0,Arabidopsis thaliana
Q7JVY2,dup,"Replication protein double parked",0,2,Drosophila melanogaster
Q9BY42,RTF2,"Replication termination factor 2",1,0,Homo sapiens
P22996,parA,"Resolvase",0,1,Escherichia coli
Q9VJE5,CLIP-190,"Restin homolog",1,0,Drosophila melanogaster
Q08281,RTC1,"Restriction of telomere capping protein 1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
A8MT72,RTN1,"Reticulon",1,0,Homo sapiens
Q8K0T0,Rtn1,"Reticulon-1",1,0,Mus musculus
Q16799,RTN1,"Reticulon-1",1,0,Homo sapiens
O95197,RTN3,"Reticulon-3",1,0,Homo sapiens
Q9ES97,Rtn3,"Reticulon-3",1,0,Mus musculus
Q99P72,Rtn4,"Reticulon-4",1,0,Mus musculus
Q9NQC3,RTN4,"Reticulon-4",1,0,Homo sapiens
Q99PI8,Rtn4r,"Reticulon-4 receptor",1,0,Mus musculus
Q86UN3,RTN4RL2,"Reticulon-4 receptor-like 2",1,0,Homo sapiens
Q9SH59,RTNLB3,"Reticulon-like protein B3",1,0,Arabidopsis thaliana
Q9H6L5,RETREG1,"Reticulophagy regulator 1",0,0,Homo sapiens
P00352,ALDH1A1,"Retinal dehydrogenase 1",1,0,Homo sapiens
O94788,ALDH1A2,"Retinal dehydrogenase 2",1,0,Homo sapiens
P06400,RB1,"Retinoblastoma-associated protein",1,0,Homo sapiens
P10276,RARA,"Retinoic acid receptor alpha",1,2,Homo sapiens
Q9ERI6,Rdh14,"Retinol dehydrogenase 14",1,0,Mus musculus
Q86TG7,PEG10,"Retrotransposon-derived protein PEG10",2,0,Homo sapiens
E0X7E1,n/a,"Reverse transcriptase",0,0,Human immunodeficiency virus type 1
O23523,RGGA,"RGG repeats nuclear RNA binding protein A",1,0,Arabidopsis thaliana
O23593,RGGB,"RGG repeats nuclear RNA binding protein B",1,0,Arabidopsis thaliana
Q9LVT8,RGGC,"RGG repeats nuclear RNA binding protein C",1,0,Arabidopsis thaliana
P91941,Acp65Aa,"RH61147p",1,0,Drosophila melanogaster
Q7ZYE5,rheb.L,"Rheb-prov protein",1,0,Xenopus laevis
Q13464,ROCK1,"Rho-associated protein kinase 1",3,0,Homo sapiens
E9PF63,ROCK2,"Rho-associated protein kinase 2",1,0,Homo sapiens
P70336,Rock2,"Rho-associated protein kinase 2",1,0,Mus musculus
O75116,ROCK2,"Rho-associated protein kinase 2",2,0,Homo sapiens
Q9M158,STR4,"Rhodanese-like domain-containing protein 4, chloroplastic",1,0,Arabidopsis thaliana
Q07960,ARHGAP1,"Rho GTPase-activating protein 1",1,0,Homo sapiens
Q5T5U3,ARHGAP21,"Rho GTPase-activating protein 21",1,0,Homo sapiens
Q6DFV3,Arhgap21,"Rho GTPase-activating protein 21",1,0,Mus musculus
Q69ZH9,Arhgap23,"Rho GTPase-activating protein 23",1,0,Mus musculus
Q6ZQ82,Arhgap26,"Rho GTPase-activating protein 26",1,0,Mus musculus
Q9UNA1,ARHGAP26,"Rho GTPase-activating protein 26",1,0,Homo sapiens
Q811P8,Arhgap32,"Rho GTPase-activating protein 32",1,0,Mus musculus
Q80YF9,Arhgap33,"Rho GTPase-activating protein 33",1,0,Mus musculus
Q9NRY4,ARHGAP35,"Rho GTPase-activating protein 35",1,0,Homo sapiens
P59281,Arhgap39,"Rho GTPase-activating protein 39",1,0,Mus musculus
Q9C0H5,ARHGAP39,"Rho GTPase-activating protein 39",1,0,Homo sapiens
Q5SSM3,Arhgap44,"Rho GTPase-activating protein 44",1,0,Mus musculus
Q17R89,ARHGAP44,"Rho GTPase-activating protein 44",1,0,Homo sapiens
Q92888,ARHGEF1,"Rho guanine nucleotide exchange factor 1",2,0,Homo sapiens
O15013,ARHGEF10,"Rho guanine nucleotide exchange factor 10",1,0,Homo sapiens
Q8R4H2,Arhgef12,"Rho guanine nucleotide exchange factor 12",1,0,Mus musculus
Q60875,Arhgef2,"Rho guanine nucleotide exchange factor 2",1,0,Mus musculus
Q92974,ARHGEF2,"Rho guanine nucleotide exchange factor 2",2,0,Homo sapiens
Q9ES28,Arhgef7,"Rho guanine nucleotide exchange factor 7",0,1,Mus musculus
Q14155,ARHGEF7,"Rho guanine nucleotide exchange factor 7",1,0,Homo sapiens
Q3UTH8,Arhgef9,"Rho guanine nucleotide exchange factor 9",1,0,Mus musculus
Q8LF05,RBL19,"Rhomboid-like protein 19",1,0,Arabidopsis thaliana
A0A7J6KD78,n/a,"Rhoptry kinase family protein ROP40 (Incomplete catalytic triad)",1,0,Toxoplasma gondii
P62746,Rhob,"Rho-related GTP-binding protein RhoB",1,0,Mus musculus
P62745,RHOB,"Rho-related GTP-binding protein RhoB",1,0,Homo sapiens
Q62159,Rhoc,"Rho-related GTP-binding protein RhoC",1,0,Mus musculus
P84095,RHOG,"Rho-related GTP-binding protein RhoG",1,0,Homo sapiens
P84096,Rhog,"Rho-related GTP-binding protein RhoG",1,0,Mus musculus
Q9A805,rnc,"Ribonuclease 3",1,0,Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15)
Q9NRR4,DROSHA,"Ribonuclease 3",2,0,Homo sapiens
P21513,rne,"Ribonuclease E",1,0,Escherichia coli (strain K12)
Q92QJ4,rne,"Ribonuclease E",1,0,Rhizobium meliloti (strain 1021)
Q9A749,rne,"Ribonuclease E",1,1,Caulobacter vibrioides (strain ATCC 19089 / CB15)
A0A546Y904,rne,"Ribonuclease E",1,0,Rhizobium radiobacter
O60930,RNASEH1,"Ribonuclease H1",1,0,Homo sapiens
Q9A341,rnhA,"Ribonuclease HI",1,0,Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15)
P13489,RNH1,"Ribonuclease inhibitor",1,0,Homo sapiens
B9XZG7,rnj,"Ribonuclease J",1,0,Helicobacter pylori (strain B128)
P56185,rnj,"Ribonuclease J",1,0,Helicobacter pylori (strain ATCC 700392 / 26695)
Q12530,RMP1,"Ribonuclease MRP protein subunit RMP1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P40993,SNM1,"Ribonuclease MRP protein subunit SNM1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P28005,POP5,"Ribonuclease P/MRP protein subunit POP5",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P38786,RPP1,"Ribonuclease P/MRP protein subunit RPP1",2,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q02773,RPM2,"Ribonuclease P protein component, mitochondrial",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
O95059,RPP14,"Ribonuclease P protein subunit p14",1,0,Homo sapiens
O75817,POP7,"Ribonuclease P protein subunit p20",2,0,Homo sapiens
Q9H633,RPP21,"Ribonuclease P protein subunit p21",2,0,Homo sapiens
Q9BUL9,RPP25,"Ribonuclease P protein subunit p25",1,0,Homo sapiens
Q8N5L8,RPP25L,"Ribonuclease P protein subunit p25-like protein",1,0,Homo sapiens
O95707,POP4,"Ribonuclease P protein subunit p29",1,0,Homo sapiens
P78346,RPP30,"Ribonuclease P protein subunit p30",1,0,Homo sapiens
Q3SZ21,RPP30,"Ribonuclease P protein subunit p30",1,0,Bos taurus
Q5VU11,RPP30,"Ribonuclease P protein subunit p30",1,0,Homo sapiens
Q8NHS8,RPP38,"Ribonuclease P protein subunit p38",1,0,Homo sapiens
P78345,RPP38,"Ribonuclease P protein subunit p38",1,0,Homo sapiens
O75818,RPP40,"Ribonuclease P protein subunit p40",1,0,Homo sapiens
P21499,rnr,"Ribonuclease R",1,0,Escherichia coli (strain K12)
Q6QDX6,Rnase6,"Ribonuclease, RNase A family, 6",1,0,Rattus norvegicus
Q99575,POP1,"Ribonucleases P/MRP protein subunit POP1",2,0,Homo sapiens
P41812,POP1,"Ribonucleases P/MRP protein subunit POP1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P53833,POP3,"Ribonucleases P/MRP protein subunit POP3",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P53218,POP6,"Ribonucleases P/MRP protein subunit POP6",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P38291,POP7,"Ribonucleases P/MRP protein subunit POP7",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P38208,POP8,"Ribonucleases P/MRP protein subunit POP8",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
O00584,RNASET2,"Ribonuclease T2",1,0,Homo sapiens
Q8VZG7,TSN1,"Ribonuclease TUDOR 1",1,0,Arabidopsis thaliana
Q9FLT0,TSN2,"Ribonuclease TUDOR 2",3,0,Arabidopsis thaliana
O31774,rny,"Ribonuclease Y",1,0,Bacillus subtilis (strain 168)
A0A087WZ13,RAVER1,"Ribonucleoprotein PTB-binding 1",1,0,Homo sapiens
H1A8Z1,RRM1,"Ribonucleoside-diphosphate reductase",1,0,Xenopus laevis
P23921,RRM1,"Ribonucleoside-diphosphate reductase large subunit",1,0,Homo sapiens
Q9SJ20,RNR1,"Ribonucleoside-diphosphate reductase large subunit",1,0,Arabidopsis thaliana
P09938,RNR2,"Ribonucleoside-diphosphate reductase small chain 1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
F4JRD3,At4g12600,"Ribonucloprotein",1,0,Arabidopsis thaliana
F4K455,At5g20160,"Ribonucloprotein",1,0,Arabidopsis thaliana
Q8LCC7,At4g22380,"Ribonucloprotein",1,0,Arabidopsis thaliana
Q6NTL0,rpia.L,"Ribose-5-phosphate isomerase",1,0,Xenopus laevis
Q9D7G0,Prps1,"Ribose-phosphate pyrophosphokinase 1",1,0,Mus musculus
P60891,PRPS1,"Ribose-phosphate pyrophosphokinase 1",2,0,Homo sapiens
P32895,PRS1,"Ribose-phosphate pyrophosphokinase 1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q7ZXC9,prps2,"Ribose-phosphate pyrophosphokinase 2",1,0,Xenopus laevis
P11908,PRPS2,"Ribose-phosphate pyrophosphokinase 2",1,0,Homo sapiens
Q42583,PRS2,"Ribose-phosphate pyrophosphokinase 2, chloroplastic",1,0,Arabidopsis thaliana
P38689,PRS3,"Ribose-phosphate pyrophosphokinase 3",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
P21108,PRPS1L1,"Ribose-phosphate pyrophosphokinase 3",1,0,Homo sapiens
O64888,PRS5,"Ribose-phosphate pyrophosphokinase 5, chloroplastic",1,0,Arabidopsis thaliana
Q8N0T1,RBIS,"Ribosomal biogenesis factor",1,0,Homo sapiens
Q9H9V5,LAS1L,"Ribosomal biogenesis protein LAS1L",1,0,Homo sapiens
Q9Y4W2,LAS1L,"Ribosomal biogenesis protein LAS1L",1,0,Homo sapiens
G3N1F5,,"Ribosomal_L18_c domain-containing protein",1,0,Bos taurus
Q8WUZ1,RSL1D1,"Ribosomal L1 domain-containing protein 1",1,0,Homo sapiens
A4FV97,RSL1D1,"Ribosomal L1 domain-containing protein 1",1,0,Bos taurus
J3QSV6,RSL1D1,"Ribosomal L1 domain-containing protein 1",2,0,Homo sapiens
O76021,RSL1D1,"Ribosomal L1 domain-containing protein 1",3,0,Homo sapiens
Q9H6W3,RIOX1,"Ribosomal oxygenase 1",1,0,Homo sapiens
Q8IU69,RIOX2,"Ribosomal oxygenase 2",1,0,Homo sapiens
Q8IUF8,RIOX2,"Ribosomal oxygenase 2",1,0,Homo sapiens
E7EQV9,RPL15,"Ribosomal protein L15",1,0,Homo sapiens
A0A1L8FRG2,rpl15.S,"Ribosomal protein L15",1,0,Xenopus laevis
J3KTE4,RPL19,"Ribosomal protein L19",1,0,Homo sapiens
F1N301,RPL22,"Ribosomal protein L22",1,0,Bos taurus
A8MUS3,RPL23A,"Ribosomal protein L23a, isoform CRA_a",1,0,Homo sapiens
C9JNW5,RPL24,"Ribosomal protein L24, isoform CRA_e",1,0,Homo sapiens
F4JPA3,At4g23620,"Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain-containing protein",1,0,Arabidopsis thaliana
Q94JQ7,At1g07830,"Ribosomal protein L29 family protein",1,0,Arabidopsis thaliana
Q8L908,MCO15.9,"Ribosomal protein L30 family protein",1,0,Arabidopsis thaliana
Q1G3G5,At5g55125,"Ribosomal protein L31",1,0,Arabidopsis thaliana
A0A1L8I2F1,rpl37.L,"Ribosomal protein L37",1,0,Xenopus laevis
Q3EDH2,RPL4,"Ribosomal protein L4",1,0,Arabidopsis thaliana
Q84U22,PRPL4,"Ribosomal protein L4",1,0,Chlamydomonas reinhardtii
F1MFN1,RPL7L1,"Ribosomal protein L7 like 1",1,0,Bos taurus
Q683D4,At5g15750,"Ribosomal protein-like",1,0,Arabidopsis thaliana
Q3T076,RPS14,"Ribosomal protein S14",1,0,Bos taurus
A0JQ00,At5g02740,"Ribosomal protein S24e family protein",1,0,Arabidopsis thaliana
Q6GKU7,At1g64880,"Ribosomal protein S5 family protein",1,0,Arabidopsis thaliana
Q63531,Rps6ka1,"Ribosomal protein S6 kinase alpha-1",1,0,Rattus norvegicus
P51812,RPS6KA3,"Ribosomal protein S6 kinase alpha-3",1,0,Homo sapiens
P67999,Rps6kb1,"Ribosomal protein S6 kinase beta-1",1,0,Rattus norvegicus
A0A1P8BGF0,MKD10.4,"Ribosomal RNA-processing 7 protein",1,0,Arabidopsis thaliana
Q9S826,T12P18.20,"Ribosomal RNA processing Brix domain protein",1,0,Arabidopsis thaliana
P35178,RRP1,"Ribosomal RNA-processing protein 1",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
Q12754,RRP12,"Ribosomal RNA-processing protein 12",1,0,Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
